Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
15,240	13,107	-8,945	13,635	0,3129	-0,214	0,326	0,2
15,280	12,758	-8,508	5,454	0,3046	-0,203	0,130	0,2
15,320	12,427	-8,508	2,727	0,2967	-0,203	0,065	0,2
15,360	12,078	-8,290	16,362	0,2883	-0,198	0,391	0,2
15,400	11,764	-7,199	16,362	0,2808	-0,172	0,391	0,2
15,440	11,502	-6,981	-13,635	0,2746	-0,167	-0,326	0,3
15,480	11,205	-8,290	-27,271	0,2675	-0,198	-0,651	0,2
15,520	10,838	-9,163	-10,908	0,2587	-0,219	-0,260	0,2
15,560	10,472	-9,163	5,454	0,2500	-0,219	0,130	0,2
15,600	10,105	-8,727	13,635	0,2412	-0,208	0,326	0,2
15,640	9,774	-8,072	8,181	0,2333	-0,193	0,195	0,3
15,680	9,460	-8,072	-2,727	0,2258	-0,193	-0,065	0,3
15,720	9,128	-8,290	2,727	0,2179	-0,198	0,065	0,3
15,760	8,796	-7,854	10,908	0,2100	-0,187	0,260	0,3
15,800	8,500	-7,418	-1,443E-13	0,2029	-0,177	-4,163E-15	0,3
15,840	8,203	-7,854	-16,362	0,1958	-0,187	-0,391	0,3
15,880	7,871	-8,727	-10,908	0,1879	-0,208	-0,260	0,4
15,920	7,505	-8,727	8,181	0,1792	-0,208	0,195	0,3
15,960	7,173	-8,072	8,181	0,1712	-0,193	0,195	0,4
16,000	6,859	-8,072	-8,181	0,1637	-0,193	-0,195	0,5
16,040	6,528	-8,727	-19,090	0,1558	-0,208	-0,456	0,6
16,080	6,161	-9,599	-24,544	0,1471	-0,229	-0,586	0,6
16,120	5,760	-10,690	-29,998	0,1375	-0,255	-0,716	0,6
16,160	5,306	-11,999	-24,544	0,1267	-0,286	-0,586	0,7
16,200	4,800	-12,654	-5,454	0,1146	-0,302	-0,130	0,8
16,240	4,294	-12,435	8,181	0,1025	-0,297	0,195	0,8
16,280	3,805	-11,999	8,181	0,0908	-0,286	0,195	0,9
16,320	3,334	-11,781	8,181	0,0796	-0,281	0,195	1,1
16,360	2,862	-11,345	10,908	0,0683	-0,271	0,260	1,3
16,400	2,426	-10,908	6,262E-12	0,0579	-0,260	1,492E-13	1,5
16,440	1,990	-11,345	-8,181	0,0475	-0,271	-0,195	1,7
16,480	1,518	-11,563	-6,306E-12	0,0362	-0,276	-1,506E-13	1,9
16,520	1,065	-11,345	6,439E-12	0,0254	-0,271	1,533E-13	2,1
16,560	0,611	-11,563	-2,727	0,0146	-0,276	-0,065	2,6
16,600	0,140	-11,563	-10,908	0,0033	-0,276	-0,260	3,3
16,640	-0,314	-12,435	-19,090	-0,0075	-0,297	-0,456	6,3
16,680	-0,855	-13,090	6,906E-12	-0,0204	-0,313	1,645E-13	56,8
16,720	-1,361	-12,435	8,181	-0,0325	-0,297	0,195	63,9
16,760	-1,850	-12,435	-5,454	-0,0442	-0,297	-0,130	8,6
16,800	-2,356	-12,872	5,454	-0,0562	-0,307	0,130	3,2
16,840	-2,880	-11,999	29,998	-0,0687	-0,286	0,716	2,5
16,880	-3,316	-10,472	16,362	-0,0792	-0,250	0,391	2,1
16,920	-3,718	-10,690	-24,544	-0,0887	-0,255	-0,586	1,8
16,960	-4,171	-12,435	-21,817	-0,0996	-0,297	-0,521	1,4
17,000	-4,712	-12,435	19,090	-0,1125	-0,297	0,456	1,2
17,040	-5,166	-10,908	29,998	-0,1233	-0,260	0,716	1,0
17,080	-5,585	-10,036	5,454	-0,1333	-0,240	0,130	0,9
17,120	-5,969	-10,472	-8,181	-0,1425	-0,250	-0,195	0,8
17,160	-6,423	-10,690	2,727	-0,1533	-0,255	0,065	0,6
17,200	-6,824	-10,254	-8,181	-0,1629	-0,245	-0,195	0,6
17,240	-7,243	-11,345	-27,271	-0,1729	-0,271	-0,651	0,6
17,280	-7,732	-12,435	-8,181	-0,1846	-0,297	-0,195	0,6
17,320	-8,238	-11,999	10,908	-0,1967	-0,286	0,260	0,5
17,360	-8,692	-11,563	8,181	-0,2075	-0,276	0,195	0,4
17,400	-9,163	-11,345	5,454	-0,2187	-0,271	0,130	0,4
17,440	-9,599	-11,126	5,454	-0,2292	-0,266	0,130	0,3
17,480	-10,053	-10,908	13,635	-0,2400	-0,260	0,326	0,3
17,520	-10,472	-10,036	19,090	-0,2500	-0,240	0,456	0,3
17,560	-10,856	-9,381	8,181	-0,2592	-0,224	0,195	0,3
17,600	-11,222	-9,381	-5,218E-12	-0,2679	-0,224	-1,287E-13	0,3
17,640	-11,606	-9,381	5,454	-0,2771	-0,224	0,130	0,3
17,680	-11,973	-8,945	8,181	-0,2858	-0,214	0,195	0,3
17,720	-12,322	-8,727	-8,181	-0,2942	-0,208	-0,195	0,3
17,760	-12,671	-9,599	-16,362	-0,3025	-0,229	-0,391	0,2
17,800	-13,090	-10,036	-8,181	-0,3125	-0,240	-0,195	0,2
17,840	-13,474	-10,254	-2,727	-0,3217	-0,245	-0,065	0,2
17,880	-13,910	-10,254	10,908	-0,3321	-0,245	0,260	0,2
17,920	-14,294	-9,381	13,635	-0,3412	-0,224	0,326	0,2
17,960	-14,661	-9,163	-5,218E-12	-0,3500	-0,219	-1,242E-13	0,2
18,000	-15,027	-9,381	-5,454	-0,3587	-0,224	-0,130	0,2
18,040	-15,411	-9,599	5,454	-0,3679	-0,229	0,130	0,2
18,080	-15,795	-8,945	13,635	-0,3771	-0,214	0,326	0,2
18,120	-16,127	-8,508	-5,507E-12	-0,3850	-0,203	-1,273E-13	0,3
18,160	-16,476	-8,945	-2,727	-0,3933	-0,214	-0,065	0,3
18,200	-16,842	-8,727	5,454	-0,4021	-0,208	0,130	0,2
18,240	-17,174	-8,508	10,908	-0,4100	-0,203	0,260	0,2
18,280	-17,523	-7,854	19,090	-0,4183	-0,188	0,456	0,2
18,320	-17,802	-6,981	16,362	-0,4250	-0,167	0,391	0,1
18,360	-18,082	-6,545	8,181	-0,4317	-0,156	0,195	0,2
18,400	-18,326	-6,327	-2,727	-0,4375	-0,151	-0,065	0,2
18,440	-18,588	-6,763	-5,454	-0,4437	-0,161	-0,130	0,3
18,480	-18,867	-6,763	5,454	-0,4504	-0,161	0,130	0,3
18,520	-19,129	-6,327	8,181	-0,4567	-0,151	0,195	0,2
18,560	-19,373	-6,109	3,508E-12	-0,4625	-0,146	8,396E-14	0,1
18,600	-19,617	-6,327	-8,181	-0,4683	-0,151	-0,195	0,1
18,640	-19,879	-6,763	-8,181	-0,4746	-0,161	-0,195	0,1
18,680	-20,159	-6,981	-2,727	-0,4812	-0,167	-0,065	0,1
18,720	-20,438	-6,981	5,454	-0,4879	-0,167	0,130	0,1
18,760	-20,717	-6,545	8,181	-0,4946	-0,156	0,195	0,1
18,800	-20,961	-6,327	5,454	-0,5004	-0,151	0,130	0,1
18,840	-21,223	-6,109	16,362	-0,5067	-0,146	0,391	0,1
18,880	-21,450	-5,018	10,908	-0,5121	-0,120	0,260	0,1
18,920	-21,625	-5,236	-2,727	-0,5163	-0,125	-0,065	0,1
18,960	-21,869	-5,236	10,908	-0,5221	-0,125	0,260	0,1
19,000	-22,044	-4,363	5,454	-0,5262	-0,104	0,130	0,1
19,040	-22,218	-4,800	-10,908	-0,5304	-0,115	-0,260	0,1
19,080	-22,427	-5,236	-10,908	-0,5354	-0,125	-0,260	0,1
19,120	-22,637	-5,672	-13,635	-0,5404	-0,135	-0,326	0,1
19,160	-22,881	-6,327	-5,454	-0,5463	-0,151	-0,130	0,1
19,200	-23,143	-6,109	5,454	-0,5525	-0,146	0,130	0,1
19,240	-23,370	-5,890	-3,952E-12	-0,5579	-0,141	-9,819E-14	0,1
19,280	-23,614	-6,109	-5,454	-0,5637	-0,146	-0,130	0,1
19,320	-23,859	-6,327	-8,181	-0,5696	-0,151	-0,195	0,1
19,360	-24,120	-6,763	-8,181	-0,5758	-0,161	-0,195	0,2
19,400	-24,400	-6,981	-5,454	-0,5825	-0,167	-0,130	0,1
19,440	-24,679	-7,199	-5,454	-0,5892	-0,172	-0,130	0,1
19,480	-24,976	-7,418	2,727	-0,5962	-0,177	0,065	0,2
19,520	-25,272	-6,981	21,817	-0,6033	-0,167	0,521	0,3
19,560	-25,534	-5,672	24,544	-0,6096	-0,135	0,586	1,3
19,600	-25,726	-5,018	2,727	-0,6142	-0,120	0,065	2,4
19,640	-25,936	-5,454	2,727	-0,6192	-0,130	0,065	2,3
19,680	-26,162	-4,800	19,090	-0,6246	-0,115	0,456	1,6
19,720	-26,320	-3,927	5,454	-0,6283	-0,094	0,130	0,8
19,760	-26,477	-4,363	-10,908	-0,6321	-0,104	-0,260	0,2
19,800	-26,669	-4,800	-2,727	-0,6367	-0,115	-0,065	0,2
19,840	-26,861	-4,581	5,454	-0,6413	-0,109	0,130	0,1
19,880	-27,035	-4,363	2,542E-12	-0,6454	-0,104	6,072E-14	0,1
19,920	-27,210	-4,581	-5,454	-0,6496	-0,109	-0,130	0,1
19,960	-27,402	-4,800	2,727	-0,6542	-0,115	0,065	0,1
20,000	-27,594	-4,363	13,635	-0,6587	-0,104	0,326	0,1
20,040	-27,751	-3,709	10,908	-0,6625	-0,089	0,260	0,1
20,080	-27,890	-3,491	-2,727	-0,6658	-0,083	-0,065	0,1
20,120	-28,030	-3,927	-10,908	-0,6692	-0,094	-0,260	0,1
20,160	-28,205	-4,363	-2,727	-0,6733	-0,104	-0,065	0,0
20,200	-28,379	-4,145	5,454	-0,6775	-0,099	0,130	0,1
20,240	-28,536	-3,927	5,454	-0,6812	-0,094	0,130	0,1
20,280	-28,693	-3,709	2,727	-0,6850	-0,089	0,065	0,1
20,320	-28,833	-3,709	-10,908	-0,6883	-0,089	-0,260	0,1
20,360	-28,990	-4,581	-27,271	-0,6921	-0,109	-0,651	0,1
20,400	-29,199	-5,890	-19,090	-0,6971	-0,141	-0,456	0,1
20,440	-29,461	-6,109	5,454	-0,7033	-0,146	0,130	0,1
20,480	-29,688	-5,454	13,635	-0,7088	-0,130	0,326	0,1
20,520	-29,897	-5,018	8,181	-0,7137	-0,120	0,195	0,1
20,560	-30,089	-4,800	3,331E-12	-0,7183	-0,115	4,909E-14	0,1
20,600	-30,281	-5,018	5,454	-0,7229	-0,120	0,130	0,1
20,640	-30,491	-4,363	16,362	-0,7279	-0,104	0,391	0,2
20,680	-30,631	-3,709	5,454	-0,7312	-0,089	0,130	0,4
20,720	-30,788	-3,927	2,615E-12	-0,7350	-0,094	4,909E-14	0,8
20,760	-30,945	-3,709	13,635	-0,7387	-0,089	0,326	1,1
20,800	-31,084	-2,836	16,362	-0,7421	-0,068	0,391	1,2
20,840	-31,172	-2,400	5,454	-0,7442	-0,057	0,130	1,1
20,880	-31,276	-2,400	2,727	-0,7467	-0,057	0,065	0,9
20,920	-31,364	-2,182	-1,887E-12	-0,7487	-0,052	-4,918E-14	0,7
20,960	-31,451	-2,400	2,727	-0,7508	-0,057	0,065	0,4
21,000	-31,556	-1,963	5,454	-0,7533	-0,047	0,130	0,3
21,040	-31,608	-1,963	-21,817	-0,7546	-0,047	-0,521	0,2
21,080	-31,713	-3,709	-38,179	-0,7571	-0,089	-0,911	0,1
21,120	-31,905	-5,018	-21,817	-0,7617	-0,120	-0,521	0,1
21,160	-32,114	-5,454	5,454	-0,7667	-0,130	0,130	0,1
21,200	-32,341	-4,581	10,908	-0,7721	-0,109	0,260	0,1
21,240	-32,481	-4,581	-19,090	-0,7754	-0,109	-0,456	0,1
21,280	-32,707	-6,109	-13,635	-0,7808	-0,146	-0,326	0,1
21,320	-32,969	-5,672	16,362	-0,7871	-0,135	0,391	0,0
21,360	-33,161	-4,800	10,908	-0,7917	-0,115	0,260	0,1
21,400	-33,353	-4,800	5,454	-0,7962	-0,115	0,130	0,0
21,440	-33,545	-4,363	8,181	-0,8008	-0,104	0,195	0,1
21,480	-33,702	-4,145	-2,727	-0,8046	-0,099	-0,065	0,3
21,520	-33,877	-4,581	-2,727	-0,8087	-0,109	-0,065	0,7
21,560	-34,069	-4,363	5,454	-0,8133	-0,104	0,130	1,1
21,600	-34,226	-4,145	8,181	-0,8171	-0,099	0,195	1,3
21,640	-34,400	-3,709	19,090	-0,8212	-0,089	0,456	1,2
21,680	-34,523	-2,618	16,362	-0,8242	-0,063	0,391	0,9
21,720	-34,610	-2,400	2,727	-0,8262	-0,057	0,065	0,6
21,760	-34,715	-2,400	8,181	-0,8288	-0,057	0,195	0,3
21,800	-34,802	-1,745	10,908	-0,8308	-0,042	0,260	0,2
21,840	-34,854	-1,527	2,082E-12	-0,8321	-0,036	2,316E-14	0,1
21,880	-34,924	-1,745	-2,727	-0,8337	-0,042	-0,065	0,1
21,920	-34,994	-1,745	-8,181	-0,8354	-0,042	-0,195	0,1
21,960	-35,064	-2,400	-2,727	-0,8371	-0,057	-0,065	0,1
22,000	-35,186	-1,963	13,635	-0,8400	-0,047	0,326	0,1
22,040	-35,221	-1,309	-10,908	-0,8408	-0,031	-0,260	0,1
22,080	-35,291	-2,836	-24,544	-0,8425	-0,068	-0,586	0,1
22,120	-35,448	-3,272	8,181	-0,8462	-0,078	0,195	0,1
22,160	-35,552	-2,182	13,635	-0,8487	-0,052	0,326	0,0
22,200	-35,622	-2,182	2,320E-12	-0,8504	-0,052	2,888E-14	0,1
22,240	-35,727	-2,182	5,454	-0,8529	-0,052	0,130	0,0
22,280	-35,797	-1,745	-5,454	-0,8546	-0,042	-0,130	0,0
22,320	-35,867	-2,618	-16,362	-0,8562	-0,063	-0,391	0,0
22,360	-36,006	-3,054	1,454E-12	-0,8596	-0,073	3,469E-14	0,0
22,400	-36,111	-2,618	-2,727	-0,8621	-0,062	-0,065	0,0
22,440	-36,216	-3,272	-10,908	-0,8646	-0,078	-0,260	0,1
22,480	-36,373	-3,491	8,181	-0,8683	-0,083	0,195	0,0
22,520	-36,495	-2,618	16,362	-0,8712	-0,063	0,391	0,0
22,560	-36,582	-2,182	8,181	-0,8733	-0,052	0,195	0,0
22,600	-36,669	-1,963	5,454	-0,8754	-0,047	0,130	0,0
22,640	-36,739	-1,745	2,727	-0,8771	-0,042	0,065	0,0
22,680	-36,809	-1,745	9,714E-13	-0,8787	-0,042	5,811E-15	0,0
22,720	-36,879	-1,745	5,454	-0,8804	-0,042	0,130	0,0
22,760	-36,949	-1,309	13,635	-0,8821	-0,031	0,326	0,0
22,800	-36,984	-0,654	10,908	-0,8829	-0,016	0,260	0,1
22,840	-37,001	-0,436	2,727	-0,8833	-0,010	0,065	0,0
22,880	-37,018	-0,436	2,727	-0,8837	-0,010	0,065	0,0
22,920	-37,036	-0,218	2,727	-0,8842	-0,005	0,065	0,0
22,960	-37,036	-0,218	-1,214E-13	-0,8842	-0,005	1,445E-14	0,0
23,000	-37,053	-0,218	2,727	-0,8846	-0,005	0,065	0,0
23,040	-37,053	0,000	2,727	-0,8846	0,000	0,065	0,0
23,080	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,120	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,160	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,200	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,1
23,240	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,280	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,320	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,360	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,400	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,440	-37,053	0,000	0,000	-0,8846	0,000	0,000	0,0
23,480	-37,053	0,000	2,727	-0,8846	0,000	0,065	0,0
23,520	-37,053	0,218	2,727	-0,8846	0,005	0,065	0,0
23,560	-37,036	0,218	-2,727	-0,8842	0,005	-0,065	0,0
23,600	-37,036	0,000	-2,727	-0,8842	0,000	-0,065	0,0
23,640	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
23,680	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
23,720	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
23,760	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
23,800	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
23,840	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
23,880	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
23,920	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
23,960	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,000	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,040	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,080	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,120	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,160	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,200	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,240	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,280	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,320	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,360	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,400	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,440	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,480	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,520	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,560	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,600	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,640	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,680	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,720	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,760	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,800	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,840	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,880	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
24,920	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,0
24,960	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
25,000	-37,036	0,000	0,000	-0,8842	0,000	0,000	0,1
25,040	-37,036	0,000	-27,271	-0,8842	0,000	-0,651	0,1
25,080	-37,036	-2,182	-76,358	-0,8842	-0,052	-1,823	0,1
25,120	-37,210	-6,109	-76,358	-0,8883	-0,146	-1,823	0,0
25,160	-37,525	-8,290	-24,544	-0,8958	-0,198	-0,586	0,1
25,200	-37,874	-8,072	16,362	-0,9042	-0,193	0,391	0,1
25,240	-38,170	-6,981	32,725	-0,9112	-0,167	0,781	0,1
25,280	-38,432	-5,454	29,998	-0,9175	-0,130	0,716	0,1
25,320	-38,607	-4,581	2,727	-0,9217	-0,109	0,065	0,1
25,360	-38,799	-5,236	-2,727	-0,9262	-0,125	-0,065	0,1
25,400	-39,026	-4,800	2,727	-0,9317	-0,115	0,065	0,0
25,440	-39,183	-5,018	-8,181	-0,9354	-0,120	-0,195	0,1
25,480	-39,427	-5,454	1,665E-12	-0,9412	-0,130	4,909E-14	0,1
25,520	-39,619	-5,018	-2,727	-0,9458	-0,120	-0,065	0,1
25,560	-39,828	-5,672	-8,181	-0,9508	-0,135	-0,195	0,1
25,600	-40,073	-5,672	-8,181	-0,9567	-0,135	-0,195	0,1
25,640	-40,282	-6,327	-27,271	-0,9617	-0,151	-0,651	0,0
25,680	-40,579	-7,854	-13,635	-0,9687	-0,188	-0,326	0,1
25,720	-40,911	-7,418	21,817	-0,9767	-0,177	0,521	0,0
25,760	-41,172	-6,109	16,362	-0,9829	-0,146	0,391	0,0
25,800	-41,399	-6,109	-2,727	-0,9883	-0,146	-0,065	0,1
25,840	-41,661	-6,327	-8,181	-0,9946	-0,151	-0,195	0,1
25,880	-41,905	-6,763	-13,635	-1,0004	-0,161	-0,326	0,0
25,920	-42,202	-7,418	-5,454	-1,0075	-0,177	-0,130	0,0
25,960	-42,499	-7,199	-2,727	-1,0146	-0,172	-0,065	0,0
26,000	-42,778	-7,636	-10,908	-1,0213	-0,182	-0,260	0,1
26,040	-43,110	-8,072	-2,727	-1,0292	-0,193	-0,065	0,1
26,080	-43,424	-7,854	8,181	-1,0367	-0,187	0,195	0,1
26,120	-43,738	-7,418	24,544	-1,0442	-0,177	0,586	0,1
26,160	-44,017	-5,890	40,906	-1,0508	-0,141	0,977	0,1
26,200	-44,209	-4,145	27,271	-1,0554	-0,099	0,651	0,1
26,240	-44,349	-3,709	2,727	-1,0587	-0,089	0,065	0,0
26,280	-44,506	-3,927	-5,454	-1,0625	-0,094	-0,130	0,1
26,320	-44,663	-4,145	-5,454	-1,0663	-0,099	-0,130	0,1
26,360	-44,838	-4,363	2,298E-12	-1,0704	-0,104	2,030E-14	0,1
26,400	-45,012	-4,145	2,727	-1,0746	-0,099	0,065	0,1
26,440	-45,169	-4,145	-2,727	-1,0783	-0,099	-0,065	0,0
26,480	-45,344	-4,363	5,454	-1,0825	-0,104	0,130	0,0
26,520	-45,518	-3,709	10,908	-1,0867	-0,089	0,260	0,1
26,560	-45,640	-3,491	-8,181	-1,0896	-0,083	-0,195	0,1
26,600	-45,797	-4,363	-13,635	-1,0933	-0,104	-0,326	0,1
26,640	-45,989	-4,581	-10,908	-1,0979	-0,109	-0,260	0,1
26,680	-46,164	-5,236	-16,362	-1,1021	-0,125	-0,391	0,1
26,720	-46,408	-5,890	5,454	-1,1079	-0,141	0,130	0,1
26,760	-46,635	-4,800	16,362	-1,1133	-0,115	0,391	0,0
26,800	-46,792	-4,581	-5,454	-1,1171	-0,109	-0,130	0,1
26,840	-47,002	-5,236	2,727	-1,1221	-0,125	0,065	0,1
26,880	-47,211	-4,363	13,635	-1,1271	-0,104	0,326	0,1
26,920	-47,351	-4,145	-2,727	-1,1304	-0,099	-0,065	0,1
26,960	-47,543	-4,581	5,454	-1,1350	-0,109	0,130	0,1
27,000	-47,717	-3,709	10,908	-1,1392	-0,089	0,260	0,1
27,040	-47,839	-3,709	-16,362	-1,1421	-0,089	-0,391	0,1
27,080	-48,014	-5,018	-16,362	-1,1463	-0,120	-0,391	0,1
27,120	-48,241	-5,018	8,181	-1,1517	-0,120	0,195	0,1
27,160	-48,415	-4,363	10,908	-1,1558	-0,104	0,260	0,1
27,200	-48,590	-4,145	8,181	-1,1600	-0,099	0,195	0,1
27,240	-48,747	-3,709	2,727	-1,1637	-0,089	0,065	0,2
27,280	-48,887	-3,927	-5,454	-1,1671	-0,094	-0,130	0,1
27,320	-49,061	-4,145	-10,908	-1,1713	-0,099	-0,260	0,2
27,360	-49,218	-4,800	-24,544	-1,1750	-0,115	-0,586	0,1
27,400	-49,445	-6,109	-19,090	-1,1804	-0,146	-0,456	0,2
27,440	-49,707	-6,327	-5,454	-1,1867	-0,151	-0,130	0,1
27,480	-49,951	-6,545	-2,727	-1,1925	-0,156	-0,065	0,1
27,520	-50,231	-6,545	10,908	-1,1992	-0,156	0,260	0,1
27,560	-50,475	-5,672	21,817	-1,2050	-0,135	0,521	0,2
27,600	-50,684	-4,800	24,544	-1,2100	-0,115	0,586	0,2
27,640	-50,859	-3,709	29,998	-1,2142	-0,089	0,716	0,2
27,680	-50,981	-2,400	16,362	-1,2171	-0,057	0,391	0,2
27,720	-51,051	-2,400	-13,635	-1,2188	-0,057	-0,326	0,2
27,760	-51,173	-3,491	-13,635	-1,2217	-0,083	-0,326	0,2
27,800	-51,330	-3,491	-2,727	-1,2254	-0,083	-0,065	0,2
27,840	-51,452	-3,709	-19,090	-1,2283	-0,089	-0,456	0,2
27,880	-51,627	-5,018	-21,817	-1,2325	-0,120	-0,521	0,2
27,920	-51,854	-5,454	-2,727	-1,2379	-0,130	-0,065	0,2
27,960	-52,063	-5,236	2,727	-1,2429	-0,125	0,065	0,2
28,000	-52,273	-5,236	2,727	-1,2479	-0,125	0,065	0,2
28,040	-52,482	-5,018	-8,181	-1,2529	-0,120	-0,195	0,2
28,080	-52,674	-5,890	-8,181	-1,2575	-0,141	-0,195	0,2
28,120	-52,953	-5,672	19,090	-1,2642	-0,135	0,456	0,2
28,160	-53,128	-4,363	27,271	-1,2683	-0,104	0,651	0,2
28,200	-53,302	-3,491	27,271	-1,2725	-0,083	0,651	0,2
28,240	-53,407	-2,182	21,817	-1,2750	-0,052	0,521	0,2
28,280	-53,477	-1,745	-2,320E-12	-1,2767	-0,042	-2,888E-14	0,2
28,320	-53,547	-2,182	-8,181	-1,2783	-0,052	-0,195	0,2
28,360	-53,651	-2,400	2,320E-12	-1,2808	-0,057	2,888E-14	0,2
28,400	-53,739	-2,182	5,454	-1,2829	-0,052	0,130	0,2
28,440	-53,826	-1,963	-2,320E-12	-1,2850	-0,047	-2,888E-14	0,2
28,480	-53,896	-2,182	-5,454	-1,2867	-0,052	-0,130	0,2
28,520	-54,000	-2,400	5,454	-1,2892	-0,057	0,130	0,2
28,560	-54,088	-1,745	10,908	-1,2913	-0,042	0,260	0,2
28,600	-54,140	-1,527	5,454	-1,2925	-0,036	0,130	0,2
28,640	-54,210	-1,309	10,908	-1,2942	-0,031	0,260	0,2
28,680	-54,245	-0,654	10,908	-1,2950	-0,016	0,260	0,2
28,720	-54,262	-0,436	5,454	-1,2954	-0,010	0,130	0,2
28,760	-54,280	-0,218	5,454	-1,2958	-0,005	0,130	0,2
28,800	-54,280	0,000	2,727	-1,2958	0,000	0,065	0,2
28,840	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
28,880	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
28,920	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
28,960	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
29,000	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
29,040	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,3
29,080	-54,280	0,000	0,000	-1,2958	0,000	0,000	0,2
29,120	-54,280	0,000	2,727	-1,2958	0,000	0,065	0,2
29,160	-54,280	0,218	2,727	-1,2958	0,005	0,065	0,2
29,200	-54,262	0,218	-2,727	-1,2954	0,005	-0,065	0,3
29,240	-54,262	0,000	-2,727	-1,2954	0,000	-0,065	0,2
29,280	-54,262	0,000	0,000	-1,2954	0,000	0,000	0,2
29,320	-54,262	0,000	0,000	-1,2954	0,000	0,000	0,2
29,360	-54,262	0,000	2,727	-1,2954	0,000	0,065	0,2
29,400	-54,262	0,218	2,727	-1,2954	0,005	0,065	0,2
29,440	-54,245	0,218	-2,727	-1,2950	0,005	-0,065	0,2
29,480	-54,245	0,000	16,362	-1,2950	0,000	0,391	0,2
29,520	-54,245	1,527	49,087	-1,2950	0,036	1,172	0,3
29,560	-54,123	3,927	59,996	-1,2921	0,094	1,432	0,2
29,600	-53,931	6,327	68,177	-1,2875	0,151	1,628	0,2
29,640	-53,617	9,381	62,723	-1,2800	0,224	1,497	0,2
29,680	-53,180	11,345	21,817	-1,2696	0,271	0,521	0,2
29,720	-52,709	11,126	-5,454	-1,2583	0,266	-0,130	0,2
29,760	-52,290	10,908	-10,908	-1,2483	0,260	-0,260	0,3
29,800	-51,836	10,254	-38,179	-1,2375	0,245	-0,911	0,2
29,840	-51,470	7,854	-40,906	-1,2288	0,188	-0,977	0,2
29,880	-51,208	6,981	-4,352E-12	-1,2225	0,167	-1,041E-13	0,2
29,920	-50,911	7,854	16,362	-1,2154	0,187	0,391	0,2
